text,timestamp,likes,sentiment,Unnamed: 4
just in the iglesia ni cristo announces on its network net 25 that it is endorsing the candidacies of bongbong marcos for president and sara duterte for vice president in the may 9 polls. thefilipinovotes net 25 election stories,2022-05-03 11:47:04,241,neutral,
"my vote for bongbong marcos on may 9, 2022 is also my protest vote against the woman who cheated him towards vicepresidency last 2016. 7marcos 17thpresidentmarcos",2022-05-03 13:51:09,261,negative,
"in a video message, vice president leni robredo underscored the need to uplift the lives of every filipino, especially those in the fringes who almost lost hope during the pandemic.",2022-05-03 23:00:00,208,neutral,
kasi po its coming directly from your candidate. remember leni calling bbm sinungaling? magnanakaw? and her supporters echoed her. kaya ang toxic. ang negative. meanwhile never pumatol si bbm kay leni. his campaign focus is unity and it worked wonders for him. sana ok pa kayo.,2022-05-03 15:37:15,868,neutral,
"5. no bpo agenda since the start of the campaign, marcos has not released any agendaplatform about the conditions and welfare of bpo workers mandatory rto, upskilling, etc notomarcosduterte2022",2022-05-03 4:44:28,1235,neutral,
angatbuhaypilipino ang economic recovery plan ni leni robredo video 12 watch amp SHARE:  Facebook: https://t.co/yrAw58DNrr YouTube: https://t.co/aP4nyVn2vh  #AngatBuhayPilipino #IbotoNa10Pilipinas #TheOlympinks https://t.co/MXCfJOrdEz,2022-05-03 9:31:08,1337,neutral,
"4. social benefits and welfare copying the duterte policy of increasing the premium on govt benefits ss, philhealth, etc, marcos plans to sustain the increments on the premium",2022-05-03 4:44:28,1031,neutral,
"and i think this is a first? seeing a great resistance from kakampink inc members going against incs decision to endorse baby m, and choosing to stand firm that their president is leni robredo and vice kiko pangilinan. kakampinc",2022-05-03 15:06:51,609,positive,
alam ninyo kung ano ang magpapalakas ng loob nating lahat? si vp ay naging pangalawang pangulo para maging preparasyon ito sa pagiging ika17 pangulo ng pilipinas dahil ito talaga ang nakatakda. kaya ipanalana10ito,2022-05-03 11:56:05,356,neutral,
"yes na kina leni robredo at kiko pangilinan dahil sigurado akong mahal nila tayo. belle mariano, kathryn bernardo, liza soberano and nadine lustre endorsed leni robredo as their next president! lenikiko2022 lenikikoalltheway ipanalona10parasalahat",2022-05-03 11:45:17,226,neutral,
"totoo ito, may isa akong colleauge na iglesia ni cristo pero si vp leni ang iboboto.",2022-05-03 12:43:37,199,neutral,
"hands down, hats off, at saludo ako sa campaign rhythm ni vp leni and sen kiko. blitzkrieg attack! it says only one thing. they love us! only love can make them do that! ipanalona10toparasalahat",2022-05-03 22:22:54,2969,positive,
"""sa bawat leni, dapat may kiko. huwag na huwag niyo kaming kalimutan dahil pangako namin, hindi kayo kakalimutan."" frankie pangilinan kulayrosasangbukas teamuswag uswagilonggo uswagiloilo iloilocity parasamgailonggo",2022-05-03 7:45:45,397,neutral,
""" leni para sa pilipinas, bea para saakin """,2022-05-03 5:33:04,1687,neutral,
"celebrity couple jennylyn mercado and dennis trillo announce their endorsement of the candidacies of vp leni robredo for president and sen. kiko pangilinan for vice president, calling them their ""ultimate tandem,"" in refence to mercado's talent search win.",2022-05-03 10:07:06,2968,positive,
"sigurado na sa lenikiko at sigurado na rin sa tropa! join us bubbliesforlenikiko again, in ipanalo natink to, a twitter space on may 05, 7pm, where we get to know the senators under the tropang angat, atty. colmenares, and mr. labog. donbelleforlenikiko tropangangat",2022-05-03 12:30:08,1329,neutral,
"filipinos look ready to make the son of dictator ferdinand marcos their new leader, a result made possible by democratic failures, manipulated memories and rodrigo duterte. a perfect bonechilling sentence to describe where we are now.",2022-05-03 14:32:36,6496,neutral,
signs from heaven telling us not to fear.. he is working miracles behind the scene vp leni is god's anointed one. mananalo tayo with god's grace hindi tayo pababayaan ng diyos,2022-05-03 7:13:48,338,positive,
"look presidential frontrunner bongbong marcos, vp frontrunner sara duterte meet with local officials here in guimbal town in iloilo before joining miting de avance bilangpilipino2022",2022-05-03 9:11:08,457,neutral,
"mga kabbm, dds at saraall, patunayan natin sa may 9 na si bongbong marcos ang nanalong bisepresidente nuong 2016 at hindi si lugaw!! kaya ba? game!",2022-05-03 0:30:08,372,neutral,
"sigurado na sa lenikiko at sigurado na rin sa tropa! join us bubbliesforlenikiko again, in ipanalo natink to, a twitter space on may 05, 7pm, where we get to know the senators under the tropang angat, atty. colmenares, and mr. labog. donbelleforlenikiko tropangangat",2022-05-03 12:30:57,518,neutral,
"aktres na si angel locsin, bumisita sa brgy. sto. niño at brgy. dolores, san fernando, pampanga para sa pinaigting na housetohouse campiagn na may layuning ipakilala at ipaliwanag ang plataporma ni vp leni robredo leni people's campaign",2022-05-03 1:52:08,1206,neutral,
"alam nyo kakampinks, kasalanan nyo yan. kung di nyo pinagduldulan sa amin si leni, na obvious bang hate na hate namin, edi sana di kami nagsiksikan lahat kay bbm. kasi believe it or not, most of us are not marcos loyalists. just so happened na sukang suka kami sa lp. good luck!",2022-05-03 14:03:41,1875,neutral,
"economic recovery plan ni vp leni, pinagaralan, detalyado, plinano ng maigi para angatbuhaypilipino!! fb yt",2022-05-03 9:12:48,426,neutral,
𝐋𝐀𝐒𝐓 𝟔 𝐃𝐀𝐘𝐒 𝐁𝐄𝐅𝐎𝐑𝐄 𝐏𝐇 𝐄𝐋𝐄𝐂𝐓𝐈𝐎𝐍! pushed for 1 more h2h campaign for this week barangays in the morning amp coffee shops during my afternoon study breaks   Muli tayong kumausap. Nakinig.  Tao sa Tao. Puso sa Puso. Ipanalo na natin 'to! 💗  #LeniKiko2022 https://t.co/6ZJXGELi2D,2022-05-03 12:33:02,507,neutral,
"hindi bawal lumabas! hindi rin bawal na bumoto sa mga kandidatong handang iangat ang bawat ng pilipino! tulad ni kim chiu, ipanalo na natin si vp leni robredo at kiko pangilinan ngayong mayo 9! f1rstkosileni kabataanangatkayleni ipanalona10parasalahat ibotona10pilipinas",2022-05-03 14:55:47,250,neutral,
"just in vice president leni robredo expresses appreciation for the efforts and support of the volunteers, incites the filipinos to stand firm in anticipation of a better philippines on may 9 and thereafter, and has presented her angat buhay pilipino economic recovery plan.",2022-05-03 9:34:44,385,positive,
robredo sisiguraduhin natin ang kalusugan ng bawat pilipino. aayusin natin ang philhealth tatanggalin ang katiwalian at kawalan ng kakayanan para makapagsilbi nang maayos. dapat bawat pamilya ay may access sa libreng doctor.,2022-05-03 9:27:58,265,neutral,
"i hope this will help for those who are undecided, why leni amp kiko? sigurado na sa lenikiko",2022-05-03 9:30:40,212,positive,
gianunsiyo sa atong gobernardor marc cagas ang iyahang pagsuporta sa pagdagan ni vp leni robredo sa pagkapresidente. nakighiusa siya sa pagtuo sa gobyernong tapat para angat buhay lahat! 10lenirobredoforpresident ibotona10pilipinas angatbuhaypilipino angatbuhaylahat,2022-05-03 12:01:02,1597,neutral,
narito na ang mga maninindigan para sa kanilang ultimate choices ngayong halalan2022! si jennylyn mercado at dennis trillo ay naghayag na ng kanilang suporta para kay leni robredo at kiko pangilinan!,2022-05-03 11:13:39,683,neutral,
"paglaum iloilo! nagbigay pugay si leni robredo ngayong hapon sa puso at tatag ng mga volunteers sa tropang angat grand pasasalamat sa la paz, iloilo. halabiralenikiko ipanalona10parasalahat",2022-05-03 12:00:02,564,neutral,
6 days to go! tuloytuloy pa rin ang ating taosataoparakaylenikiko campaign! manok ba kamo ang hanap? nandito si kiko pangilinan sa muñoz market para ipakilala ang sarili at si leni robredo!,2022-05-03 7:10:43,363,neutral,
"tuloytuloy pa rin ang ating taosataoparakaylenikiko campaign! homes kaiibang taosatao ang ginawa nina pepe herrera, jun sabayton, paeng sudayan, joe vargas, mikel maravilla, miko peñalosa, at diego gutierrez ngayong araw para ipakilala sina leni at kiko!",2022-05-03 13:00:03,304,neutral,
"hindi na nanibago ang bago city sa pagtupad ni leni robredo ng kanyang pangakong bisitahin ang siyudad! tuwangtuwa ang mga tagabago na nakarating si leni sa send off for lenikiko sa bantayan park, matapos hindi matuloy ang unang bisita noong pebrero. bagoispink",2022-05-03 14:00:32,312,neutral,
"daghang salamat sa suporta para kang leni robredo, surigao del norte governor francisco ""lalo"" matugas! may mga bago tayong kasamang tumitindig para sa isang gobyernongtapat, kung saan angatbuhaylahat ! ipanalona10parasalahat",2022-05-03 3:00:32,389,neutral,
just a proud moment for my family lenikiko group. team live rally man yan or db event. started from pasiglaban and now we're here. look how far we have come huehue onto the next one. see u on smg. donbelle donbelleforlenikiko donbellempire,2022-05-03 7:42:55,595,positive,
watch iloilo rep. janette garin was surprised that tandem vp sen. francis pangilinan will conduct their grand rally today in iloilo. garin is the organizer of the uniteam miting de avance of in guimbal iloilo.,2022-05-03 3:41:34,734,neutral,
angatbuhaypilipino ang economic recovery plan ni leni robredo watch amp SHARE:   Facebook: https://t.co/4D8S53qcf0  YouTube: https://t.co/VPzGPhWWPa  #AngatBuhayPilipino  #IbotoNa10Pilipinas https://t.co/Cj5h2UGblR,2022-05-03 9:08:48,889,neutral,
hindi siya magnanakaw' actressdancer rochelle pangilinan explains in an instagram post on wednesday why she decided to support the candidacy of vice president leni robredo. voteph ourvoteourfuture,2022-05-04 8:40:00,26863,neutral,
"university st. la salle hall is once again lit up in pink, reflecting the results of the recent dlsu mock elections for faculty members and staff, where the leni robredokiko pangilinan tandem topped the survey.",2022-05-04 13:05:21,7182,positive,
st. la salle hall is lit in pink to reflect the results of the dlsu mock elections via pili na pinas results held last april 27 to may 2. vp leni robredo got 91.94 of the votes. carmel puertollano,2022-05-04 11:02:04,12281,neutral,
"just in. in an unprecedented move, over 1,200 filipino bishops, priests, and deacons officially endorse vp leni robredo and senator kiko pangilinan, who are running for president and vice president, respectively. via phvote wedecide",2022-05-04 2:10:27,25414,positive,
"napakasaya ng araw namin sa mindanao. nagsimula kami sa pantao ragat, lanao del norte, kung saan kahit naulanan, mainit pa rin ang pagtanggap ng ating mga kababayan maraming salamat rin kina mayor ayran dimaporo lantud at sa iba pang mga opisyal sa pagpapahayag ng suporta!!",2022-05-04 12:16:16,29206,neutral,
loren legardas son disowns her after she joined the senatorial slate of the late dictator's son ferdinand bongbong marcos jr and presidential daughter sara duterte for the 2022 elections. read his open letter here,2022-05-04 15:58:42,370,negative,
"""catholic voters are inclined to vote for robredo"" nangunguna si presidential candidate vice pres. leni robredo sa nationwide veritas truth survey ng radyo veritas na may rate na 48. pumangalawa naman si bongbong marcos, jr. na may 38. bilangpilipino2022",2022-05-04 9:59:03,4523,neutral,
