text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
We ❤️ BBMSARA and all UniTeam candidates❤️👍💪👏❗,2021-12-09,,neut,neut,neut,neut
stay safe bbm!!❤💚,2021-12-09,,pos,neg,neut,neut
God bless po BBM✌🙏,2021-12-09,,pos,pos,pos,neut
"BBM our next President, a person with a heart, pure and gentle on his every action , no doubt with knowledge and with power ,In Gods Grace , it's your turn to lead people and our country the Philippines to become a better place with People Unite to have a better place we live , Ang Bagong lipunan💯💪❤️❤️❤️",2021-12-09,,pos,neut,neut,neut
"Sana po pag nag caravan kayo sa Mindanoa, punta po kayo sa.Laguilayan Sultan kudarat 😊 Agururay agijay Ilocana Ilocano idjay.Uniteam Bbm-Sara❤💚",2021-12-09,,neg,neg,neut,neut
"My family vote bbm for president ,,God bless",2021-12-09,,pos,neut,pos,neut
Take care po palagi Our next President ❤❤❤ Desperado na mga kalaban na saktan kayo.. Love you po ❤❤❤,2021-12-09,,pos,pos,pos,neut
"Continue our support to BBMSARAH WLANG BIBITAW.GODBLES
S UNITEAM",2021-12-09,,pos,pos,neut,neut
bbm & Zara 4 ever ❤️,2021-12-09,,neut,neut,neut,neut
BBM solid from tarlac city,2021-12-09,,pos,neut,neut,neut
Protect our president and VP inday sara solid parin tayo,2021-12-09,,pos,neut,neut,neut
Yes Bangon Bayan Muli❤️♥️✌️💪🇵🇭👊God bless you Uniteam ✌️✌️🇵🇭❤️🙏,2021-12-09,,pos,pos,pos,pos
Solid solid bbm AND SARA,2021-12-09,,pos,neut,neut,neut
Marcos pa rin! We Shall Make this Nation Great Again✌️🇵🇭,2021-12-09,,pos,neg,neut,neut
"BBM 2022 ❤️🇵🇭✌️🙏🏼💐
Mag iingat po kayo Sir BBM. Our country needs your leadership. Sama sama tayong babangon muli. 🙏🏼",2021-12-09,,neg,neut,neut,neut
"WE LOVE YOU BBM❤❤❤
SARA 💚💚💚",2021-12-09,,pos,neut,neut,neut
Grabe nakakaiyak naman yan ❣️🙏 ang daming tao 🥰 kahit saan mag punta si BBM grabe ang daming tao 🙏🙏 Protect BBM our Next PRESIDENT 2022 GOD BLESS PHILIPPINES 🇵🇭 🇺🇸🇵🇭,2021-12-09,,pos,neut,neut,neut
kumaway nlang po kyo. ingat po kyo. ALWAYS PRAY PO,2021-12-09,,neg,pos,neut,neut
"My president,ingat
po lagi❤️solid #uniteam👊👊✌️✌️❤️",2021-12-09,,neg,pos,neut,neut
May part 2 ulit ang pag bisita mo dito sir bbm,2021-12-09,,neut,neut,neut,neut
G0D BLEESS P0 ❤️❤️❤️❤️❤️❤️❤️,2021-12-09,,neut,neut,neut,neut
Bueatiful picture full of hopes for the better future #Bbmsarasolid,2021-12-09,,pos,neut,neut,neut
Grabe kahit saan magpunta ang BBMSARA UNITEAM napakainit ng pagtanggap ng mga tao sa knila. ❤💚God bless BBMSARA UNITEAM 💚❤🇵🇭✌👊,2021-12-09,,pos,pos,neut,neut
Magandang Araw mr. President...🙏🙏🙏,2021-12-09,,neut,neut,neut,neut
"Mahal nming president at vice president..sama
han at ingatan kau palagi ng Panginoong DIOS🙏🙏🙏💖💚",2021-12-09,,neut,neut,neut,neut
"Konting tiis na lang tito bongbong at tita sara #uniteam
Babangon muli ang Pilipinas",2021-12-09,,neut,neut,neut,neut
Always take care mahal naming BBM...para sa tao dasal ko ang kaligtasan at magandang kalusugan mo sa araw2.. ❤🟩🇵🇭,2021-12-09,,pos,neut,neut,neut
Ingat po future pres.❤❤❤,2021-12-09,,neg,neut,neut,neut
"# BBMSARA22❤💚
# UNITEAM22✌
# VOTE STRAIGHT
KEEP SAFE EVERYONE 🙏🙏",2021-12-09,,pos,pos,neut,neut
"❤️✌️💚👊 BBM-SARA
UNITEAM 💚❤️",2021-12-09,,neut,neut,neut,neut
Solid BBM SARA PO TAYO . GOD BLESS,2021-12-09,,pos,pos,pos,neut
"BBM/SARA ingat po lgi kyo lalo na inyong kalusugan, mahal nmin kyo. Keep safe San mn kyo pumnta ano man gawin nyo, ang Dyos lagi humahalili sa inyo. ❤️💚Uniteam.",2021-12-09,,neg,neg,neut,neut
Solid Bbm and Sarah mabuhay tayong lahat sa boong Pilipinas God bless us all always Amen 🙏❤️💚👨‍👨‍👦‍👦👨‍👩‍👦🇵🇭🎉✌️👊👊✌️🎉🎉,2021-12-09,,pos,pos,neut,neut
We love you bbm..❤❤❤❤🌹🌹 ingat po kayo plge..,2021-12-09,,pos,pos,neut,neut
Navotas po next bbm🥺🥺🙏🙏🙏,2021-12-09,,neg,neut,neut,neut
God's will.,2021-12-09,,neut,neut,neut,neut
Mga bata nakakapit sa covered court sa zabala st.,2021-12-09,,neut,neg,neut,neut
Stay safe BBM,2021-12-09,,pos,neg,neut,neut
Wally Capeña true po yan. Kung lahat ay salungat sa mga plano nd ito mangyayari. Ipanalangin natin na magkaroon na ng pagkakaisa ang lahat para sa ikauunlad ng ating bansa.,2021-12-09,,neg,neg,neut,neut
God bless sir BBM❤🙏🏻🙏🏻🙏🏻sana patnobayan kayo ng pangenoong dios para ikawna ang presedente ng pilipinas BBM solid po❤❤❤,2021-12-09,,pos,neut,neut,neut
Bbm sarah solid❤️💚,2021-12-09,,neut,neut,neut,neut
"Isang maliit na patitiis sa malaking gantimpala makakamit na ibabalik ng BBMSara uniteam galing sapalasyo ng malacanan...pag
bangon, pang-unlad, at ginhawa ng mamayanat, pagtusad ng Ating ekonomya.",2021-12-09,,neut,neg,neut,neut
"Yan ang mga silent supporters ng aming future President.. keepsafe always.
BBM/SARA 2022❤💚✌",2021-12-09,,pos,neut,neut,neut
Sobrang nkktaba po ng puso solid uniteam tnx u lord pra sa kinabukasan ng pilipinos ngayon ay mgka isa na💚❤️💚❤️❤️💚💚💚❤️💚❤️💚💚❤️💚❤️💚❤️💚❤️❤️💚❤️❤️❤️💚,2021-12-09,,neg,neg,neut,neut
Naimbag nga aldaw iti Martes Apo BBM! I claimed it before that you will be the next President and here you are! Landslide victory✌️✌️✌️❤️🇵🇭,2021-12-09,,neut,neut,neut,neut
Stay safe po lagi sir BBM God bless you po mabuhay!mga kaUNITEAM✌️👊❤️💚🇵🇭🐅8,2021-12-09,,neg,pos,pos,neut
"SOLID BBMSARA2022
FRM:MAPAYAPA KALIPI CHAPTER
CAA LAS PIÑAS CITY",2021-12-09,,pos,neut,neut,neut
"CONGRATULATIONS
!",2021-12-09,,pos,neut,neut,neut
"God bless you po apo bbm,",2021-12-09,,pos,pos,pos,neut
Stay safe po Mr. President,2021-12-09,,neg,pos,neut,neut
Ingats po BBM kaway kaway na lang para safe ka. ✌✌🙏🙏,2021-12-09,,neg,neg,neut,neut
"Bibot A. Remecio NAGKAGULO NANG BUMABA SI BBM! OMG ANG HINDI MAKAKALIMUTANG EKSENA SA MANILA ANG MAINIT NA TAGPO

https://
youtube.com/
watch?v=AuyOZmor
QWs&feature=sha
re",2021-12-09,,neut,neut,neut,neut
Jomar Mamucod Sana dto nman Parañaque.. Bantayan pong mabuti si BBM pag bumaba ng mga securities mahirap magtiwala sa kalaban.,2021-12-09,,pos,neg,neut,neut
#BBM / Sara Uniteam Solid,2021-12-09,,pos,neut,neut,neut
ganyan ka po namin kamahal President BBM ❤,2021-12-09,,neg,neut,neut,neut
SANA ALL NALANG KAMING MGA SUPPORTERS NA TAGA MALAYONG PROBINSYA😩,2021-12-09,,pos,neut,neut,neut
"Mr. President Bongbong Marcos , Sana ulitin mo Ang caravan mo d2 sa Manila. Hinintay ka nmin d2 sa Plaza Noli hnggang gabi. Kht hndi ka nakapunta d2, naintindihan nmin ang pagod mo dhl sa sunod2 na caravan mo. Aantayin ka pa din nmin. Ingat po.",2021-12-09,,neg,neg,neut,neut
INGAT PO BBM SA MGA KALABAN PO NYO SA POLITIKA BASTA PO KAMI SAYO ANG VOTE SA MAY 9 ELECTION SOPORTA KA NAMIN AT GOD BLESS PO🇵🇭✌👊💪🙏,2021-12-09,,neg,neg,neut,neut
Carla Carmela De Leon sana lang di manakaw ang boto natin..,2021-12-09,,neut,neut,neut,neut
"The great tandem bangon pilipinas🇵🇭!!!!BBM, SD30✌️👊❤️💚",2021-12-09,,pos,neut,neut,neut
bbm sarah uniteam,2021-12-09,,neut,neg,neut,neut
Ingat po lagi God bless,2021-12-09,,pos,pos,pos,pos
Solid BBM QUIAMBAO FAMILY NOON AT HANGGANG NGAYON✌✌✌✌✌,2021-12-09,,pos,neut,neut,neut
WE LOVE YOU BBM !!! FROM BUTUAN! 🇵🇭😁❤️ SOLID BBM AT SOLID DUTERTE KAMI DTO! 😁❤️🇵🇭,2021-12-09,,pos,neut,neut,neut
SAMA - SAMA TAYONG BOTOHAN ANG BBM - SARA TANDEM!!!,2021-12-09,,neut,neut,neut,neut
"Godbless to our next President and Vice President BBM /
SARA DUTERTE MABUHAY MABUHAY!!!!!!!!!!
!",2021-12-09,,neut,neut,neut,neut
Salamat nmn at marami ng natauhan sa kanilang paniniwala at nalaman na ang buong katotohanan. Sana tuloy tuloy na ang pgbabago ng lipunan. Go for it BBM SARAH.😍🤩🥰,2021-12-09,,neut,neg,neut,neut
Nawa'y ipakita rin ito at mangyari nawa sa balota sa May 9 sa tulong ng Maykapal.,2021-12-09,,neut,neg,neut,neut
"""and i was dying inside to hold you🎶🎶""
yorme pasok😆😆
✌️👊❤️💚",2021-12-09,,neut,neut,neut,neut
My pres..BBM,2021-12-09,,neut,neut,neut,neut
God bless you Mr. President🙏🙏🙏Our vote our future. BBM-SARA✌👊❤💚,2021-12-09,,pos,neut,neut,neut
Ingat po kayo lagi our president..👍✌✌✌❤❤❤,2021-12-09,,neg,neut,neut,neut
Ingat ka po lagi President Bong Bong Marcos ❤❤❤✌,2021-12-09,,neg,neut,neut,neut
"Sir,mam,San Manuel pangasinan din",2021-12-09,,neut,neut,neut,neut
Stay Safe Mr.President 💚❤️,2021-12-09,,pos,pos,neut,neut
"ingatan ny0 p0 palage ang aming magiging Pangul0🤗😍❤️
G0D bless y0u #BBM🙏",2021-12-09,,pos,neut,neg,neut
Sir kaylan po caravan nyo Dito sa Laspiñas,2021-12-09,,neg,neut,neut,neut
Sa tondo po Nung nag caravan kau rto nun Sunday mlapit me s sakyan nio d ko NKUHAAN NG buo... BBM/SARA2022 YEAH❤️❤️❤️✌️👊🇵🇭,2021-12-09,,neg,neg,neut,neut
"grabe ang mga manilenos, sinusundan nila ang caravan at di natigil ang pagsigaw, bbm bbm! God bless!",2021-12-09,,pos,neut,neut,neut
Sa susunod BBM SARAH d2 nman sa Caraga.God bless us all.,2021-12-09,,pos,pos,neut,neut
keep safe po,2021-12-09,,neg,neg,neut,neut
Uniteam for the win,2021-12-09,,pos,pos,neut,neut
Keep safe Mr presedent BBM lng malakas💚💖 god bless poh🙏🙏🙏,2021-12-09,,pos,pos,neut,neut
"Huwag natin sayangin ang 6 na taong nasimulan ni PRRD. Ang UNITEAM at mga senador na kasapi lang ang magtutuloy nito.

Bangon Bayan Muli at Mahalain Natin Ang Pilipinas. UNITEAM ✌️👊❤💚",2021-12-09,,neut,neg,neut,neut
"#bbmsarauniteam2
022
solid",2021-12-09,,pos,neut,neut,neut
Manifesting clean election on May ✨ #BBM2022,2021-12-09,,pos,neut,neut,neut
Yan ang tunay na mga nag mamahal sa mga marcos na nag paunlad ng ating bansa mabuhay ka BBM at mayor sara,2021-12-09,,neg,neg,neut,neut
Praying for your victory BBM and UNITEAM,2021-12-09,,pos,neut,neut,neut
INGAT PO KAYO SIR BBM..NASA PALIGID LANG NINYO ANG MGA TAONG TRAYDOR. MAY DIVINE PROTECTION KA NAMAN..GOD BLESS YOU..✌️💚❤️👊,2021-12-09,,pos,pos,neut,neut
SOLID AND PROTECT BBM FOR PRESIDENT AND SARAH FOR VICE PRESIDENT ❤ VOTE STRAIGHT UNITEAM FOR 2022 ELECTION .....THANKS GOD.....GOD BLESS US ALL.....GOD BLESS PHILIPPINES 🇵🇭 🙏 💖 ❤ 1+1=3 POWER POWER POWER,2021-12-09,,pos,pos,pos,neut
"Malenio kala ko ba Kay isko kayo.
Hindi pa sinisilang si isko sa tondo nakikita ko na si Marcos and family.noong bata pa si BBM nagpunta sila sa Don Bosco tondo nakipaglaro pa si BBM ng football at Ng masunog barrio Magsaysay April 1971 sinabi ni Marcos Sr.ibibigay nya ito nagpagawa pa Ng bliss at reblocking sa barrio Magsaysay nagpagawa Ng dagat dagatan kapitbahayan.pi
ngawa Ang pinagaralan ni isko Ng high school sa tondo high school model community.doon sa moreones. Kaya marami parin Ang Marcos loyalist Isa na ako Jan.",2021-12-09,,pos,neg,neut,neut
"My President bbm and Vice president Sara
Because of others love bbmsara and stay healthy and stay safe PRESIDENT BBM AND VICEPRESIDENT SARA",2021-12-09,,pos,neut,neut,neut
"Gooo Pops and uniteam!! Mahal ka namin❤️❤️❤️ ingat ka palagi, at alagaan niyo po ang sarili ninyo🤗",2021-12-09,,neg,pos,neut,neut
Ingat po lagi Mr. BBM kelangan po namin ang isang magaling na Presidente na gaya ng iyong Ama at Ikaw po ang susunod sa kanya.. stay safe and stay healthy po sir ❤️❤️❤️❤️❤️,2021-12-09,,neg,neg,neut,neut
Gogogo BBM SARA UNITEAM good and best tandem for our country GodBless ❤️❤️❤️❤️💚💚💚💚💕💕💕💕,2021-12-09,,pos,pos,pos,pos
My president this coming may 9 2022✌️👊❤️💚,2021-12-09,,neut,neut,neut,neut
Bbm Sara solid uniteam ❤️❤️❤️💚💚💚,2021-12-09,,pos,neut,neut,neut
Always take care our future president ❤️❤️✌️✌️🙏🙏🥰🥰,2021-12-09,,pos,neut,neut,neut
gogo bbm,2021-12-09,,neut,neut,neut,neut
Pray for your safetiness.. our future president♥️✌️ and vc pres💚👊,2021-12-09,,pos,neut,neut,neut
Godbless BBM SARAH ❤❤🙏🙏,2021-12-09,,neut,neg,neut,neut
Ikaw n lng pagasa ng bansa na bumaba tax pra bumaba presyo ng bilihin at tumaas sahod ng private employee Dhil hindi lng government employee tao s pinas at halos kinukupit lng nmn mga budget ng matatakaw na nsa gobyerno. Mga higante company n anlaki maningil serbisyo palpak nmn tulad s pldt. Dpt tanggalin ng kontrata 2 yrs mgkaron ng freedom n mgpalit kpg palpak ang cgnal. Walang tigil n pgtaas ng kuryente mas mHal p cngil sa probinsiya kaysa manila.,2021-12-09,,pos,neg,neut,neut
"Take care lang po palagi MR, PRESIDENT💕pinagpra pray po lagi nmin ang inyong kaligtasan at kalusugan everyday,,, pahinga din po kau,,, pra po may energy tau pagdating ng MAYO,,, we love you po💕God bless you po💕✌️✌️✌️✌️✌️✌️✌️✌️",2021-12-09,,neg,pos,neut,neut
What happened supposed to be Isko place.,2021-12-09,,neut,neut,neut,neut
"Salamat at talagang naniniwala KAMI say sir BBM.IKAW ANG NEXT PRESIDENT NAMIN.IBOBOTO KASI HINDI KA SINUNGALING MAY MALASAKIT SA MGA MAHIHIRAP BIKTIMA NG BAGYO SUNOG AT LINDOL.NAGPATAY
O NG MGA SCHOOLS NA WALANG MATRIKULA AT OSPITAL NA LIBRE MAGPAGAMOT.MULA
PA SA AMA AT INA MO NOON HANGA NA KAMI.NAMATAY NA KAPATIF KO MARCOS LOYALIST SINISIGAW SA RADYO KC ANNOUNCER SYA ANG "".MARCOS PARIN"".NAMATAY SIYS SEPT.12,2008 RIP RALLY DE GUZMAN.SUMUPORT
A C MRS.BARBA KAYA NAPAPAKINGGAN ANG PROGRAMA NIYA SA RADYO NA KAHIT PATAY NA SI AMA MO TAKAGANG MARCOS LAHAT ANG

BBM AND SARA DUTERTE UNITEAM TAYO.",2021-12-09,,pos,neg,neut,neut
Ingat po kayo dyan bbm,2021-12-09,,neg,neut,neut,neut
Father Bless 🙏❤️💚,2021-12-09,,pos,pos,pos,neut
LOVE YOU POPS!!!,2021-12-09,,pos,pos,pos,pos
"Uniteam.
Please keep safe..",2021-12-09,,pos,neg,neut,neut
Dahil mhal po kyo ng manilenio marami p pong solid Marcos sa tundo isa po ako duon nung bata po ako umiyak ako nung pinaalis kyo sa mlacanyang dhil hindi ko n mkkita ang crush ko c BBM we love you po🥰❤️✌️💚👊🇵🇭,2021-12-09,,neg,neg,neut,neut
free tshirt nman po sir Bongbong Marcos please 🙏,2021-12-09,,pos,neut,neut,neut
Ingat po kayo lagi jan my future president ✌️❤️💚,2021-12-09,,neg,neut,neut,neut
Godbless po mahal namin pangulo sanay gabayan pa kayo ng mahal na panginoon dyos.na mawala na yung naninira sa inyo.na kalaban.💯✌,2021-12-09,,neg,neg,neut,neut
Pres. Marcos and Vice Pres. Duterte. Sana po kunin nyo g DOH Sec. Si doc Willie,2021-12-09,,neg,neut,neut,neut
Ila landslide po namin ang boto sa inyo. Hindi na dapat maulit ang 2016 electoral fraud.,2021-12-09,,neg,neg,neut,neut
Solid❤️❤️❤️💚💚💚,2021-12-09,,neut,neut,neut,neut
"SPIRITUALLY DRIVEN lahat mga tao anywhere, everywhere. Kasa-kasama talaga si Apo Lakay at JPR. Maraming Salamat sa inyong pag-gabay kay BBM 🙏🙏",2021-12-09,,neut,neut,neut,neut
Our 17th president Apo BBM!!!!!,2021-12-09,,neut,neut,neut,neut
My President ❤️❤️❤️✌️ #UniTeamBBMSARA #VoteStraight ❤️✌️💚👊🇵🇭🙏,2021-12-09,,neut,neut,neut,neut
"From Ilocos Norte,with all our LOVE,FULL SUPPORT sa inyong tandem sigaw nmin BBM-SARA all the way,mabuhay...✌❤🥰",2021-12-09,,pos,neut,neut,neut
Hello po BBM WE LOVE YOU❤️❤️❤️,2021-12-09,,pos,neut,neut,neut
Grabeeee BBM panalo na po kau sir,2021-12-09,,neg,neut,neut,neut
yes!iine👍wow,2021-12-09,,neut,neut,neut,neut
Ingat po kayo palagi,2021-12-09,,neg,pos,neut,neut
"We love you, BBM! 😍💜",2021-12-09,,pos,neut,pos,neut
"May nanalo na tlaga....#BBMSARA #UNITEAM lang ang malakas ❤💚✌👊💪🇵🇭
#landslides
BANGON BAYAN MULI ❤❤❤
Keep safe always.... Godbless 🙏🙏🙏",2021-12-09,,pos,neg,neut,neut
Wala pa kme dyan bbm sara solid,2021-12-09,,pos,neut,neut,neut
wag ssna tayung magtampo mga ka bbm kung hindi kayo masyadong nakkamayan ni sir bongbong marcos kc me sugat kamay nya nagkaimpeksyon nga daw intindihin nslang natin po,2021-12-09,,neg,neut,neut,neut
"godbless bbm-sara,unitea
m!ofw here in hongkong",2021-12-09,,neut,neg,neut,neut
Ganyan po kami sa Tondo Solid BBM Sarah,2021-12-09,,neg,neg,neut,neut
Ingat po palage mr president❤️,2021-12-09,,neg,neut,neut,neut
Naway lagi kang gabayan ng Poon Diyos BBM bigyan ka ng maayos ng kalusogan,2021-12-09,,neut,neg,neut,neut
"BBM we love you, we pray for you. Please trust no one around you 🙏",2021-12-09,,pos,neut,neut,neut
pagaling po kayo pops,2021-12-09,,neg,pos,neut,neut
Stay safe kayung Bbm Sara uniteam ingat please.🙏🙏,2021-12-09,,pos,neg,neut,neut
dhl d aq mkakuha ng tarpulin ni sir #BBM@#SARA nagpagwa na po aq😅🥰😍we will support u #UNITEAM✌️👊💪,2021-12-09,,neg,neg,neut,neut
"Gising na ang pinoy kung may nagawa lng ang nagdaan humawak ng govt di sana all bongbong marcos kami, di na pagogoyo sa ibang drama 👍👍👍",2021-12-09,,neut,neg,neut,neut
We hope to see you in brg. Sta Lucia Dolores Quezon BBM. And Inday Sarah . Pls,2021-12-09,,pos,neut,neut,neut
Maraming salamat manila,2021-12-09,,neut,neut,neut,neut
Saludo sa sama samang suporta Kaisa nyo kami sa fb,2021-12-09,,neut,neg,neut,neut
"Solid
#BBMSara♥️♥️💚💚",2021-12-09,,pos,neut,neut,neut
Magingat po kayo lagi mahal naming presidente,2021-12-09,,neg,pos,neut,neut
"Laban lang BBM ,UNITEAM NANDITO LNG KAMI TAHIMIK NA SUMOSUPORTA SA INYU 🥰WE LOVE YOU 😘",2021-12-09,,pos,neg,neut,neut
"Bbm the great and strong President,and Inday Sarrah VP,",2021-12-09,,pos,neut,neut,neut
Solid bbm,2021-12-09,,pos,neut,neut,neut
Bbm sarah solid fam,2021-12-09,,pos,neut,neut,neut
While you guys are busy Cheering for BBM and Sarah. dinadagdagan na tayo ng Tax for more fun. Sakin ok lang kahit doublehin pa. kahit doublehin din nila Philhealth ok lang din sakin. ehh sa inyo? dapat ok lang kasi d naman mag nakakaw si BBM and Sarah Right?,2021-12-09,,pos,neg,neut,neut
Balik po ulet kayo sir ! SA uulitin po ✌️❤️,2021-12-09,,neg,pos,neut,neut
"the next President of the republic of the Philippines FERDINAND BONGBONG MARCOS jr... WE LOVE YOU SO MUCH... GO GO GO...,!!!",2021-12-09,,pos,pos,pos,neut
I love you bbm keep safe po ❤️❤️❤️,2021-12-09,,pos,neg,neut,neut
"MABUHAY UNITEAM, SUPPORTERS , VLOGGERS...BBMS
ARA ✌️✌️✌️✌️✌️✌️🇵🇭🇵🇭🇵🇭🇵🇭🇵🇭",2021-12-09,,pos,pos,neut,neut
"Para don sa nagbato ng flyers sa mukhang ng susunod na Presidente. God bless. 😇🙏

That's too much. 💔 Nakakalungkot. Kung ganito ang pamantayan ng pagiging desente at edukado. Ipagmamalaki kong laking palengke ako at may respeto sa kapwa.

Ang PRESIDENTE ko puno ng KABABAANG LOOB at KATALINUHAN ❤️ #MarcosLoyalist


🐅❤️✌️🦅💚 👊
#RespectBegetsRe
spect
#BBM2022
#MarcosLoyalist
#UniTeam
#SaraDuterte🇵🇭",2021-12-09,,pos,neg,neut,neut
HI SIR BONGBONG WE LOVE YOU SO MUCH!!! ❤️😘 PLEASE VISIT US IN ANTIQUE 🥺😭 DONT MIND SA MGA TAONG NANINIRA PO SAINYO 🥺 MADAMI PO KAMING NAKASUPORTA SAINYO DITO ❤️😘 GODBLESS PO INGAT LAGI 😊💕,2021-12-09,,neg,pos,neut,neut
Solid pla si sir sa manila .God bless po sa lahat .BBM solid,2021-12-09,,pos,pos,neut,neut
ingat po palagi my president BBM..❤🙏🇵🇭,2021-12-09,,neg,neut,neut,neut
