text,timestamp,like_count,sentiment,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
god bless you bbm we lobe you sama sama.po tayong babangong muli stronger uniteam,2022-02-28,,,positive,pos,pos,neut
because we love you po..we thankful to god our president..miss na po namin na makabalik ang marcos sa palacio..aq at aking mga kagrupo d2 sa hongkong..solid,2022-02-28,,,positive,pos,neut,neut
my beautiful town of alaminos city home of the 100 islands..ingat palagi future president pagbati mula dito sa bansang saudi arabia,2022-02-28,,,positive,pos,neut,neut
congratulations papz president nmingod will bless and protect you alwaysbbmsara uniteam is the bestbbmsara the best tandem ever,2022-02-28,,,positive,pos,pos,pos
"sir magandang araw po sa inyo, manghihingi po sana ako ng tulong materyales pang bahay po, isa po kasi ang pamilya ko sa biktima ng sunog dito sa probensya namin sa mindanao. sana po matulungan niyo po kami. ito palang po yung nagagawa sa magiging bahah namin sir wala pa po kaming atopkesami sana po mapansin niyo po. maraming salamat po.",2022-02-28,,,negative,neg,neut,neut
mraming slamat po sir president nka punta po kau d2 s bayan ng rosales solid bbm po laban lng po sir kau po ang pag asa n mka bangon po ang pilipinas sir susuportahan ka po nmin n mga solid bbm po god bless po ipag dadasal ko po n sna po ay kau ang mnalo,2022-02-28,,,negative,pos,neut,neut
marcos pa rin po magaling sila magproject tumutulong sa nangangailangan ng tulong mula noon hanggang ngayon po support po tayong lahat buong mundo na po.,2022-02-28,,,negative,neg,neut,neut
"salamat po sir sa pagbisita samin probinsiya pangasinan, kahit malayo kmi sa lugar namin., masaya pa rin kmi na napapanood kau sa social media at sa lahat ng mga vlogger at uniteam maraming salamat din sanyo dahil nandyan sila palagi para mapanood kau ng live.",2022-02-28,,,negative,neg,neut,neut
we love you our president..mag iingat ka palagi.solid kami bbm sarah kami mag asawa and now im preggy baby boy makikita na namin baby marcus namin soon,2022-02-28,,,positive,neut,neut,neut
"ahat ng kalaban ni bbm wala sa puso nila ang malasakit sa pilipino at pagkakaisa ng pilipino puro sila galit, pag akusa sa kapwa. walang mangyayari sa bansa kung isa sa kanila ang manalo ,ang gagawin lang yan pagtanaw sa nakaraan martial law? dapat manalo si bbm ng 25 million votes.",2022-02-28,,,neutral,neg,neut,neut
"sabuong pangasinan daig pa nila ang odette lahat sila buong suporta kay bbm at sarah,sarah, pa ang uniteam maghapon ng.loaded ang park wlang pagod silang naghihintay sa aming pangulo ,lahat man siluk ng mundo talaga sigaw ng lahat wla ng bangongot na kakampink,",2022-02-28,,,neutral,neg,neut,neut
"god bless protect and guide the marcos family and open the hearts of their critics to see the goodness in them.salamat sa mga naipatayo na mga infrastructures, salamat hanggang ngayon napapakinabangan ng pilipino. salamat sa social media patas ang laban sa information, pilit man itago ang katotohanan. bukas na mata ng mga kabataan.",2022-02-28,,,positive,neg,neut,neut
ay grabee we love you bbm sara powerful let's bring back the marcos to continue what apo lakay we enjoyed abundamce of life years back when i was younger i witnessed until the terror of 3 year decades of 1986 to 2015.,2022-02-28,,,positive,neut,neut,neut
simula na ng ating biyahe tungo sa pagkakaisa!makibahagi sa aming kilusan at samasama tayong babangon muli.,2022-02-08,,,neutral,neg,neut,neut
"the only thing that can potentially shatter this is his running mate sara duterte, who has her own senatorial picks.",2022-02-08,,,neutral,neg,neut,neut
never trust this man n his running mate.their fathers drain the countrys wealth.,2022-02-08,,,positive,neg,neut,neut
"i have had great responsibilities in the catholic church. all the greater is my pain for the abuses and the errors that occurred in those different places during the time of my mandate,' former pope benedict writes in a letter.",2022-02-08,,,negative,neg,neut,neut
"the key to controlling covid19 lies in the development and widespread use of vaccines that are more effective at preventing infection,' chinese scientists say.",2022-02-08,,,positive,neut,neut,neut
watch an elderly couple from caloocan goes to the philippine arena carrying a portrait of the dictator ferdinand marcos whom they call their champion.,2022-02-08,,,positive,neut,neut,neut
that song is chilling. it opens traumas and painful memories. i happened to live through those years. it is like a vial of insult poured over healing scars,2022-02-08,,,negative,neg,neut,neut
"the bagong lipunan song, which evokes memories of martial law, is played to a cheerful and filled arena.",2022-02-08,,,positive,neut,neut,neut
the vice president tells her fellow bicolanos that her presidential bid also presents an opportunity for their region.,2022-02-08,,,positive,neut,neut,neut
"go for the win team isko government is people and governance is for the people. tao muna bago mga political dynasties, trapos, and the government of the elites.",2022-02-08,,,positive,neut,neut,neut
"although mostly small public gatherings, the pocket rallies dominate the political scenes in bukidnon and zamboanga sibugay provinces, and the cities of cagayan de oro, zamboanga, general santos, and isabela in basilan.",2022-02-08,,,negative,pos,neut,neut
"gobyernong tapat, angat buhay lahatinspired by the memories of her hometown, naga city, vice president leni robredo says that she takes strength in every single filipino to build a government that is truly for them, if she is elected president.",2022-02-08,,,positive,neut,neut,neut
"which is true. knowing pacquiao, super generous and selfless citizen.",2022-02-08,,,positive,pos,neut,neut
"senator manny pacquiaos mother, dionisia pacquiao, expressed her hesitation for her sons bid for the presidency.noong tumatakbo pa siya for the first time dito sa general santos, umiyak ako kasi ilang sako na ng pera ang nakita kong nawala, dionisia said in jest in visayan.a visibly embarrassed pacquiao listened to dionisias testimony. full story rplr.copacquiaolaunch",2022-02-08,,,negative,neg,neut,neut
"plm senate aspirants lr roy cabonegro, david d'angelo and luke espiritu wave to their supporters during the de guzman bello proclamation launch at the bantayog ng mga bayani on february 8, 2022. photos jire carreonrappler rplr.codeguzmanlaunch",2022-02-08,,,positive,neut,neut,neut
tama. iba naman.. robredo naman.,2022-02-08,,,neutral,neut,neut,neut
..uphold integrity and high value to education.,2022-02-08,,,positive,neut,neut,neut
"kung si ka leody at si blengblong lang ang kandidato, mas karapat dapat piliin si ka leody.",2022-02-08,,,neutral,neut,neut,neut
wag ka mag zoom kapatid,2022-02-08,,,negative,neut,neut,neut
"dala ng isang kaya dahil bitbit nila ang buhay pagasa lalonglalo na yong nasa laylayan ng lipunan, at , isama din sa balota ang kasama sa senado, atty alex lacson, atty sonny matula, atty neri colmenares, dean chel diokno, indigenous peoples representative teddy baguilat, sen hontiveros, sen delima, sen trillianes, sen gordon, sen escudero at 2 pa sa .",2022-02-08,,,neutral,neg,neut,neut
pacquiaonomics 101bigyan mong pera.finish.,2022-02-08,,,neutral,neut,neut,neut
"hindi ako natatakot. hindi ako kinakabahan, dahil nang tinawag ko kayong gisingin ang natutulog pang lakas, buongbuo ang naging tugon ninyo. tara ipanalo na natin ito.robredo",2022-02-08,,,neutral,neut,neut,neut
"team robredopangilinan para sa gobyernong tapat, angat buhay lahat!",2022-02-08,,,neutral,neut,neut,neut
i only stan celebs who support the rule of law and justice!,2022-02-08,,,positive,neg,neut,neut
daniel del rosario sama sama tayong babangon muli!,2022-02-08,,,neutral,neut,neut,neut
comelec director james jimenez stressed that not wearing face masks and face shields is a violation of the iatf guidelines for preventing the spread of covid19 and can lead to specific sanctions.,2022-02-08,,,negative,neut,neut,neut
angatbuhaylahat olways kakampink walang my malasakit mapagkawanggawa matalino walang bahid dungis makabayan makalinga athigit sa lahat makadois best president lenie robrido kiko forvp maasahan angatbuhaylahat,2022-02-08,,,positive,neut,neut,neut
"yes away from home towns, but people were paid and were given a ride just to fill the venue. dont tell me they were not, i know for a fact how they do it, lumaki ako sa mundo ng politika!",2022-02-08,,,positive,neut,neut,neut
nagsamasama sila bulacan ang leni supporters isinabog ang kulay pink sa boong pilipinas,2022-02-08,,,positive,neut,neut,neut
"walang forever sabi nila.pero si bbm may forever. ""forever"" yang ilalampaso ni vp leni sa halalan!",2022-02-08,,,neutral,neut,neut,neut
"the reason bongbong marcos is rehashing his ""unity"" battle cry is because of the fact that he does not have any solid plan for the country in terms of facing all our current issues and problems.beside how can he even cry for unity when the colors of his party coalition is clearly separating the marcos and the duterte faction?what bbm knows is all smokes and mirrors to awe his supporters but reality is he is nothing but college dropout with no real professional or political achievements all his life.",2022-02-08,,,negative,neg,neut,neut
himala!! kaya pala zero crime rate dito sa metro manila.. dahil nasa phippine arena pala silang lahat,2022-02-08,,,negative,pos,neut,neut
"dapat thousands of loyalists and dds, di filipinos. insulto yan sa majority pinoys",2022-02-08,,,positive,neut,neut,neut
"si sen manny ang gusto ko maging presidente ng bansa natin.walang bahid ng kurapsyonnapakabuting mamamayanlaging anjan handang tumulong sa taong nangangailangangigil na gigil mabigyang solusyon ang problema ng ating bansamapagmahal sa bansahigit sa lahat my takot sa diyos.kay manny pacquiao, walang imposible!",2022-02-08,,,neutral,neg,neut,neut
lakas mo tumakbo vp.ang maynila nga hindi mo nagawang pagandahin.samantalang si yorme sandali lng napaganda ang maynila.dyan pa lang patunay n meron mlasakit sa taong bayan si yorme.kayo ano nganga.wl k ngang napatunay sa maynila.ano aasahan sayo ng taong bayan.tapos panay ka pa puna sa may nagagawa.,2022-02-08,,,neutral,neut,neut,neut
gising na ang sambayang pilipino! bbm sarah duterte..,2022-02-08,,,neutral,neut,neut,neut
thank you congressman p.j. garcia for flying all the way from cebu to come and pledge your support for hon mayor francisco isko moreno domagoso and team biliskilos. cebu is the linchpin for victory in the visayas for mayor isko and team. may god bless you and the people of cebu. mabuhay bagong pilipinas.,2022-02-08,,,positive,pos,pos,neut
"wag bumoto sa sinungaling, magnanakaw, at walang malinaw na konkretong plano para sa ating mga pilipino. lugmok na tayo. wag nyo nang dagdagan! kinabukasan natin to!",2022-02-08,,,negative,neg,neut,neut
"leni is in naga.pacquiao is in gensan.isko is in manila.lacson is in cavite.this is what you call home court advantage. they are counting on their hometowns to turn up and give them an impressive crowd.only sara from davao and bbm from ilocos norte are out of their comfort zones, in bulacan.that is confidence. that is telling people they can pull crowds anywhere in the philippines.",2022-02-08,,,positive,neut,neut,neut
sorsogon gov. francis chiz escudero shared the stage wednesday with vice president leni robredo in his home turf but remained silent on whether he is endorsing her for president.,2022-02-09,,,positive,neut,neut,neut
"kahit hindi nya iendorse si vpleni sa barware nya ok lng, alam naman ng mga tao na si vpleni kng karapatdapat.",2022-02-09,,,positive,neut,neut,neut
i am not happy with escudero. sigurista siya.. ang for sure walang loyalty kapag siya ay nanalo. he is a user.,2022-02-09,,,positive,pos,pos,neut
at least heart is vocal about supporting leni,2022-02-09,,,positive,neut,neut,neut
bahala kayo gulo gulo gulo gulo basta ako dun ako sa tahimik at may nagawa at may magagawa pa at ipagpapatuloy ang nasimulan na project na naiwanan ni papa marcos nun kayo karapatan nyo din manili pro nawa gamitin ang kahalagahan ng boto natin bilang isang pilipino,2022-02-09,,,neutral,neut,neut,neut
"ipanalo natin ito kay robredo at pangilinan kasama ng tropa pilipino ang panalo malinis, tapat husay at tibay walang magarang mansion, walang bahid korapsyon. ,",2022-02-09,,,neutral,neut,neut,neut
"daming troll na naman ng ina nyo. iisa date ng mga posts sa profile nila, puro jan 26 lahat haha",2022-02-09,,,positive,neg,neut,neut
sorsoganon kami pero bbmsara,2022-02-09,,,neutral,neut,neut,neut
"today on rappler the latest news in the philippines and around the worldsalceda backs lenis presidential bid, vp thanks bicol pols unity displayperp walked by nbi with no charge, man denies tiktok threat vs marcossara duterte endorses 7man senate slate of 'friends'toni gonzaga leaves as host of pinoy big brothernetflix movie 'the power of the dog' leads oscar 2022 nominations",2022-02-09,,,negative,neut,neut,neut
ibang klase talaga ang lakas ng pang amoy kung sino mananalo nandon sya,2022-02-09,,,neutral,neut,neut,neut
"she is obviously innocent of the charges. wala pa ring katiitng na ebidensya sa korte. tumatagal lang dahil anim na sa mga judge ayaw hawakan ang kaso. alam nilang ipipressure lang sila, at ayaw nilang mabahiran ang pangalan nila. go, sen leila. may hustisya. mananaig din ang katotohanan. laban lang!",2022-02-09,,,positive,neut,neut,neut
vice presidential aspirant mayor sara dutertecarpio accommodates the media at the peoples reform party prp headquarters in quezon city on wednesday.,2022-02-09,,,positive,pos,neut,neut
"sure win na,kahit c lutang pa itapat kay sarah..ang layo",2022-02-09,,,positive,neut,neut,neut
nag uumapaw talaga ang suporta at pagmamahal ng masa kay inday sara..kinilabutan ako sa pics..parang siya na ang president!,2022-02-09,,,negative,neg,neut,neut
"bat ba ayaw umattend ni bbm sa debates? wala naman siya dapat ikatago kung mahusay o magaling talaga siya, bat ayaw pumunta sa sarili nyang bayan? dahil na hindi siya marunonf mag ilocano? why kaya?",2022-02-09,,,neutral,neg,neut,neut
the labor leaders impromptu speech focuses on his desire as a labor leader to help his fellow workers.,2022-02-09,,,positive,neg,neut,neut
wala sa komalingking dito si lbm kay ka leody.my plataporma at my malasakit sa mangagawa at sa magsasaka.,2022-02-09,,,neutral,neg,neut,neut
"presidential aspirant leni robredo, speaking in the local tongue in an event in albay on wednesday, february 9, thanks bicolano officials who cut through political lines to support her candidacy.",2022-02-09,,,positive,pos,neut,neut
day 02sipag,2022-02-09,,,neutral,pos,pos,pos
praying for you vp.,2022-02-09,,,positive,neut,neut,neut
yan ang di kaya ni dayunyor sa sarili nyang balwarte.. mabubukong ilokanong hilaw,2022-02-09,,,neutral,neut,neut,neut
"kumakatok tayo at nanalangin na lumambot ang mga puso ng karamihan na pagaralang mabuti ang track record mga salita at gawa ng kandidato at humiling sa diyos na gabayan ang ating pagpili. iminumungkahi namin na pillin natin ang kandidato na kahit walang makinarya, walang maraming perang panggastos pero may hangarin na pamumunuan ang bansa ng mabuti at ipagpapatuloy ang pagtulong sa mga mamamayan na umangat ang buhay ng nasa laylayan at ipagpapatuloy ang mga kalsada at tulay from farm to market. modernization ng agrikultura. ipagpapatuloy ang free college, trainings sa skills. papalakasin pa ang demokrasya. pagsupil sa illegal drugs sa tamang paraan. peace and order na hindi aabusuhin ang human rights. at gagawa sya ng mga major decisions na may gabay from above.",2022-02-09,,,positive,neg,neut,neut
always reminding not to vote her just because shes from bicol but because she can lead.,2022-02-09,,,neutral,neut,neut,neut
maging mapanuri alamin ang totoong nagawa at pwede pang magawa.,2022-02-09,,,neutral,neut,neut,neut
kaya pala sa bulacan yung tiga batac baka pag salitain din ng illocano ma winmill ang alamano,2022-02-09,,,neutral,neg,neut,neut
beware in unithieves philippinesang balota listahan ng tunay na lingkod bayan,2022-02-09,,,neutral,neg,neut,neut
"yan ang dapat na presidente, matino, masipag at may malasakit sa taong bayan at sa pilipinas.. at lalo na na walang bahid ng kurapsyon pati pamilya malinis..",2022-02-09,,,neutral,neg,neut,neut
