text,timestamp,like_count,vaderSentiment,naiveBayesSentiment,svmSentiment,logisticRegressionSentiment
Grabe nakakaiyak naman yan ❣️🙏 ang daming tao 🥰 kahit saan mag punta si BBM grabe ang daming tao 🙏🙏 Protect BBM our Next PRESIDENT 2022 GOD BLESS PHILIPPINES 🇵🇭 🇺🇸🇵🇭,2021-12-09,,positive,positive,positive,positive
kumaway nlang po kyo. ingat po kyo. ALWAYS PRAY PO,2021-12-09,,negative,positive,neutral,neutral
"My president,ingat
po lagi❤️solid #uniteam👊👊✌️✌️❤️",2021-12-09,,negative,positive,neutral,positive
May part 2 ulit ang pag bisita mo dito sir bbm,2021-12-09,,neutral,neutral,neutral,neutral
G0D BLEESS P0 ❤️❤️❤️❤️❤️❤️❤️,2021-12-09,,neutral,positive,neutral,neutral
Bueatiful picture full of hopes for the better future #Bbmsarasolid,2021-12-09,,positive,positive,positive,positive
Grabe kahit saan magpunta ang BBMSARA UNITEAM napakainit ng pagtanggap ng mga tao sa knila. ❤💚God bless BBMSARA UNITEAM 💚❤🇵🇭✌👊,2021-12-09,,positive,positive,positive,positive
Magandang Araw mr. President...🙏🙏🙏,2021-12-09,,neutral,positive,neutral,neutral
"Mahal nming president at vice president..sama
han at ingatan kau palagi ng Panginoong DIOS🙏🙏🙏💖💚",2021-12-09,,neutral,positive,neutral,neutral
"Konting tiis na lang tito bongbong at tita sara #uniteam
Babangon muli ang Pilipinas",2021-12-09,,neutral,neutral,neutral,neutral
Always take care mahal naming BBM...para sa tao dasal ko ang kaligtasan at magandang kalusugan mo sa araw2.. ❤🟩🇵🇭,2021-12-09,,positive,neutral,neutral,neutral
Ingat po future pres.❤❤❤,2021-12-09,,negative,positive,neutral,neutral
"# BBMSARA22❤💚
# UNITEAM22✌
# VOTE STRAIGHT
KEEP SAFE EVERYONE 🙏🙏",2021-12-09,,positive,positive,positive,positive
"❤️✌️💚👊 BBM-SARA
UNITEAM 💚❤️",2021-12-09,,neutral,positive,positive,positive
Solid BBM SARA PO TAYO . GOD BLESS,2021-12-09,,positive,positive,positive,positive
"BBM/SARA ingat po lgi kyo lalo na inyong kalusugan, mahal nmin kyo. Keep safe San mn kyo pumnta ano man gawin nyo, ang Dyos lagi humahalili sa inyo. ❤️💚Uniteam.",2021-12-09,,negative,positive,neutral,neutral
Solid Bbm and Sarah mabuhay tayong lahat sa boong Pilipinas God bless us all always Amen 🙏❤️💚👨‍👨‍👦‍👦👨‍👩‍👦🇵🇭🎉✌️👊👊✌️🎉🎉,2021-12-09,,positive,positive,positive,positive
We love you bbm..❤❤❤❤🌹🌹 ingat po kayo plge..,2021-12-09,,positive,positive,positive,positive
Navotas po next bbm🥺🥺🙏🙏🙏,2021-12-09,,negative,positive,neutral,neutral
God's will.,2021-12-09,,neutral,positive,positive,positive
Mga bata nakakapit sa covered court sa zabala st.,2021-12-09,,neutral,neutral,neutral,neutral
Stay safe BBM,2021-12-09,,positive,positive,positive,positive
Wally Capeña true po yan. Kung lahat ay salungat sa mga plano nd ito mangyayari. Ipanalangin natin na magkaroon na ng pagkakaisa ang lahat para sa ikauunlad ng ating bansa.,2021-12-09,,negative,neutral,neutral,neutral
God bless sir BBM❤🙏🏻🙏🏻🙏🏻sana patnobayan kayo ng pangenoong dios para ikawna ang presedente ng pilipinas BBM solid po❤❤❤,2021-12-09,,positive,positive,positive,positive
Bbm sarah solid❤️💚,2021-12-09,,neutral,positive,neutral,neutral
"Isang maliit na patitiis sa malaking gantimpala makakamit na ibabalik ng BBMSara uniteam galing sapalasyo ng malacanan...pag
bangon, pang-unlad, at ginhawa ng mamayanat, pagtusad ng Ating ekonomya.",2021-12-09,,neutral,neutral,neutral,neutral
"Yan ang mga silent supporters ng aming future President.. keepsafe always.
BBM/SARA 2022❤💚✌",2021-12-09,,positive,positive,neutral,neutral
Sobrang nkktaba po ng puso solid uniteam tnx u lord pra sa kinabukasan ng pilipinos ngayon ay mgka isa na💚❤️💚❤️❤️💚💚💚❤️💚❤️💚💚❤️💚❤️💚❤️💚❤️❤️💚❤️❤️❤️💚,2021-12-09,,negative,positive,positive,positive
Naimbag nga aldaw iti Martes Apo BBM! I claimed it before that you will be the next President and here you are! Landslide victory✌️✌️✌️❤️🇵🇭,2021-12-09,,neutral,positive,positive,positive
Stay safe po lagi sir BBM God bless you po mabuhay!mga kaUNITEAM✌️👊❤️💚🇵🇭🐅8,2021-12-09,,negative,positive,positive,positive
"SOLID BBMSARA2022
FRM:MAPAYAPA KALIPI CHAPTER
CAA LAS PIÑAS CITY",2021-12-09,,positive,positive,neutral,neutral
"CONGRATULATIONS
!",2021-12-09,,positive,positive,positive,positive
"God bless you po apo bbm,",2021-12-09,,positive,positive,positive,positive
Stay safe po Mr. President,2021-12-09,,negative,positive,positive,positive
Ingats po BBM kaway kaway na lang para safe ka. ✌✌🙏🙏,2021-12-09,,negative,positive,neutral,neutral
"Bibot A. Remecio NAGKAGULO NANG BUMABA SI BBM! OMG ANG HINDI MAKAKALIMUTANG EKSENA SA MANILA ANG MAINIT NA TAGPO

https://
youtube.com/
watch?v=AuyOZmor
QWs&feature=sha
re",2021-12-09,,neutral,neutral,neutral,neutral
Jomar Mamucod Sana dto nman Parañaque.. Bantayan pong mabuti si BBM pag bumaba ng mga securities mahirap magtiwala sa kalaban.,2021-12-09,,positive,neutral,neutral,neutral
#BBM / Sara Uniteam Solid,2021-12-09,,positive,positive,positive,positive
ganyan ka po namin kamahal President BBM ❤,2021-12-09,,negative,neutral,neutral,neutral
SANA ALL NALANG KAMING MGA SUPPORTERS NA TAGA MALAYONG PROBINSYA😩,2021-12-09,,positive,neutral,neutral,neutral
"Mr. President Bongbong Marcos , Sana ulitin mo Ang caravan mo d2 sa Manila. Hinintay ka nmin d2 sa Plaza Noli hnggang gabi. Kht hndi ka nakapunta d2, naintindihan nmin ang pagod mo dhl sa sunod2 na caravan mo. Aantayin ka pa din nmin. Ingat po.",2021-12-09,,negative,neutral,neutral,neutral
INGAT PO BBM SA MGA KALABAN PO NYO SA POLITIKA BASTA PO KAMI SAYO ANG VOTE SA MAY 9 ELECTION SOPORTA KA NAMIN AT GOD BLESS PO🇵🇭✌👊💪🙏,2021-12-09,,negative,positive,neutral,neutral
Carla Carmela De Leon sana lang di manakaw ang boto natin..,2021-12-09,,neutral,neutral,neutral,neutral
"The great tandem bangon pilipinas🇵🇭!!!!BBM, SD30✌️👊❤️💚",2021-12-09,,positive,positive,positive,positive
bbm sarah uniteam,2021-12-09,,neutral,positive,positive,positive
Ingat po lagi God bless,2021-12-09,,positive,positive,positive,positive
Solid BBM QUIAMBAO FAMILY NOON AT HANGGANG NGAYON✌✌✌✌✌,2021-12-09,,positive,neutral,neutral,neutral
WE LOVE YOU BBM !!! FROM BUTUAN! 🇵🇭😁❤️ SOLID BBM AT SOLID DUTERTE KAMI DTO! 😁❤️🇵🇭,2021-12-09,,positive,positive,positive,positive
SAMA - SAMA TAYONG BOTOHAN ANG BBM - SARA TANDEM!!!,2021-12-09,,neutral,positive,neutral,neutral
"Godbless to our next President and Vice President BBM /
SARA DUTERTE MABUHAY MABUHAY!!!!!!!!!!
!",2021-12-09,,neutral,positive,positive,positive
Salamat nmn at marami ng natauhan sa kanilang paniniwala at nalaman na ang buong katotohanan. Sana tuloy tuloy na ang pgbabago ng lipunan. Go for it BBM SARAH.😍🤩🥰,2021-12-09,,neutral,neutral,positive,neutral
Nawa'y ipakita rin ito at mangyari nawa sa balota sa May 9 sa tulong ng Maykapal.,2021-12-09,,neutral,neutral,neutral,neutral
"""and i was dying inside to hold you🎶🎶""
yorme pasok😆😆
✌️👊❤️💚",2021-12-09,,neutral,negative,neutral,neutral
My pres..BBM,2021-12-09,,neutral,positive,positive,positive
God bless you Mr. President🙏🙏🙏Our vote our future. BBM-SARA✌👊❤💚,2021-12-09,,positive,positive,positive,positive
Ingat po kayo lagi our president..👍✌✌✌❤❤❤,2021-12-09,,negative,positive,neutral,neutral
Ingat ka po lagi President Bong Bong Marcos ❤❤❤✌,2021-12-09,,negative,positive,neutral,neutral
"Sir,mam,San Manuel pangasinan din",2021-12-09,,neutral,positive,neutral,neutral
Stay Safe Mr.President 💚❤️,2021-12-09,,positive,positive,positive,positive
"ingatan ny0 p0 palage ang aming magiging Pangul0🤗😍❤️
G0D bless y0u #BBM🙏",2021-12-09,,positive,positive,positive,positive
Sir kaylan po caravan nyo Dito sa Laspiñas,2021-12-09,,negative,neutral,neutral,neutral
Sa tondo po Nung nag caravan kau rto nun Sunday mlapit me s sakyan nio d ko NKUHAAN NG buo... BBM/SARA2022 YEAH❤️❤️❤️✌️👊🇵🇭,2021-12-09,,negative,neutral,neutral,neutral
"grabe ang mga manilenos, sinusundan nila ang caravan at di natigil ang pagsigaw, bbm bbm! God bless!",2021-12-09,,positive,positive,positive,positive
Sa susunod BBM SARAH d2 nman sa Caraga.God bless us all.,2021-12-09,,positive,positive,positive,positive
keep safe po,2021-12-09,,negative,positive,positive,positive
Uniteam for the win,2021-12-09,,positive,positive,positive,positive
Keep safe Mr presedent BBM lng malakas💚💖 god bless poh🙏🙏🙏,2021-12-09,,positive,positive,positive,positive
"Huwag natin sayangin ang 6 na taong nasimulan ni PRRD. Ang UNITEAM at mga senador na kasapi lang ang magtutuloy nito.

Bangon Bayan Muli at Mahalain Natin Ang Pilipinas. UNITEAM ✌️👊❤💚",2021-12-09,,neutral,neutral,neutral,neutral
"#bbmsarauniteam2
022
solid",2021-12-09,,positive,positive,neutral,neutral
Manifesting clean election on May ✨ #BBM2022,2021-12-09,,positive,neutral,neutral,neutral
Yan ang tunay na mga nag mamahal sa mga marcos na nag paunlad ng ating bansa mabuhay ka BBM at mayor sara,2021-12-09,,negative,neutral,neutral,neutral
Praying for your victory BBM and UNITEAM,2021-12-09,,positive,positive,positive,positive
INGAT PO KAYO SIR BBM..NASA PALIGID LANG NINYO ANG MGA TAONG TRAYDOR. MAY DIVINE PROTECTION KA NAMAN..GOD BLESS YOU..✌️💚❤️👊,2021-12-09,,positive,positive,positive,positive
SOLID AND PROTECT BBM FOR PRESIDENT AND SARAH FOR VICE PRESIDENT ❤ VOTE STRAIGHT UNITEAM FOR 2022 ELECTION .....THANKS GOD.....GOD BLESS US ALL.....GOD BLESS PHILIPPINES 🇵🇭 🙏 💖 ❤ 1+1=3 POWER POWER POWER,2021-12-09,,positive,positive,positive,positive
"Malenio kala ko ba Kay isko kayo.
Hindi pa sinisilang si isko sa tondo nakikita ko na si Marcos and family.noong bata pa si BBM nagpunta sila sa Don Bosco tondo nakipaglaro pa si BBM ng football at Ng masunog barrio Magsaysay April 1971 sinabi ni Marcos Sr.ibibigay nya ito nagpagawa pa Ng bliss at reblocking sa barrio Magsaysay nagpagawa Ng dagat dagatan kapitbahayan.pi
ngawa Ang pinagaralan ni isko Ng high school sa tondo high school model community.doon sa moreones. Kaya marami parin Ang Marcos loyalist Isa na ako Jan.",2021-12-09,,positive,neutral,neutral,neutral
"My President bbm and Vice president Sara
Because of others love bbmsara and stay healthy and stay safe PRESIDENT BBM AND VICEPRESIDENT SARA",2021-12-09,,positive,positive,positive,positive
"Gooo Pops and uniteam!! Mahal ka namin❤️❤️❤️ ingat ka palagi, at alagaan niyo po ang sarili ninyo🤗",2021-12-09,,negative,positive,neutral,neutral
Ingat po lagi Mr. BBM kelangan po namin ang isang magaling na Presidente na gaya ng iyong Ama at Ikaw po ang susunod sa kanya.. stay safe and stay healthy po sir ❤️❤️❤️❤️❤️,2021-12-09,,negative,positive,positive,positive
Gogogo BBM SARA UNITEAM good and best tandem for our country GodBless ❤️❤️❤️❤️💚💚💚💚💕💕💕💕,2021-12-09,,positive,positive,positive,positive
My president this coming may 9 2022✌️👊❤️💚,2021-12-09,,neutral,positive,neutral,neutral
Bbm Sara solid uniteam ❤️❤️❤️💚💚💚,2021-12-09,,positive,positive,positive,positive
Always take care our future president ❤️❤️✌️✌️🙏🙏🥰🥰,2021-12-09,,positive,positive,positive,positive
gogo bbm,2021-12-09,,neutral,positive,neutral,neutral
Pray for your safetiness.. our future president♥️✌️ and vc pres💚👊,2021-12-09,,positive,positive,positive,positive
Godbless BBM SARAH ❤❤🙏🙏,2021-12-09,,neutral,positive,positive,positive
Ikaw n lng pagasa ng bansa na bumaba tax pra bumaba presyo ng bilihin at tumaas sahod ng private employee Dhil hindi lng government employee tao s pinas at halos kinukupit lng nmn mga budget ng matatakaw na nsa gobyerno. Mga higante company n anlaki maningil serbisyo palpak nmn tulad s pldt. Dpt tanggalin ng kontrata 2 yrs mgkaron ng freedom n mgpalit kpg palpak ang cgnal. Walang tigil n pgtaas ng kuryente mas mHal p cngil sa probinsiya kaysa manila.,2021-12-09,,positive,neutral,neutral,neutral
"Take care lang po palagi MR, PRESIDENT💕pinagpra pray po lagi nmin ang inyong kaligtasan at kalusugan everyday,,, pahinga din po kau,,, pra po may energy tau pagdating ng MAYO,,, we love you po💕God bless you po💕✌️✌️✌️✌️✌️✌️✌️✌️",2021-12-09,,negative,positive,positive,positive
What happened supposed to be Isko place.,2021-12-09,,neutral,negative,neutral,neutral
"Salamat at talagang naniniwala KAMI say sir BBM.IKAW ANG NEXT PRESIDENT NAMIN.IBOBOTO KASI HINDI KA SINUNGALING MAY MALASAKIT SA MGA MAHIHIRAP BIKTIMA NG BAGYO SUNOG AT LINDOL.NAGPATAY
O NG MGA SCHOOLS NA WALANG MATRIKULA AT OSPITAL NA LIBRE MAGPAGAMOT.MULA
PA SA AMA AT INA MO NOON HANGA NA KAMI.NAMATAY NA KAPATIF KO MARCOS LOYALIST SINISIGAW SA RADYO KC ANNOUNCER SYA ANG "".MARCOS PARIN"".NAMATAY SIYS SEPT.12,2008 RIP RALLY DE GUZMAN.SUMUPORT
A C MRS.BARBA KAYA NAPAPAKINGGAN ANG PROGRAMA NIYA SA RADYO NA KAHIT PATAY NA SI AMA MO TAKAGANG MARCOS LAHAT ANG

BBM AND SARA DUTERTE UNITEAM TAYO.",2021-12-09,,positive,neutral,neutral,neutral
Ingat po kayo dyan bbm,2021-12-09,,negative,positive,neutral,neutral
Father Bless 🙏❤️💚,2021-12-09,,positive,positive,positive,positive
LOVE YOU POPS!!!,2021-12-09,,positive,positive,positive,positive
"Uniteam.
Please keep safe..",2021-12-09,,positive,positive,positive,positive
Dahil mhal po kyo ng manilenio marami p pong solid Marcos sa tundo isa po ako duon nung bata po ako umiyak ako nung pinaalis kyo sa mlacanyang dhil hindi ko n mkkita ang crush ko c BBM we love you po🥰❤️✌️💚👊🇵🇭,2021-12-09,,negative,neutral,positive,positive
free tshirt nman po sir Bongbong Marcos please 🙏,2021-12-09,,positive,positive,neutral,neutral
Ingat po kayo lagi jan my future president ✌️❤️💚,2021-12-09,,negative,positive,neutral,neutral
Godbless po mahal namin pangulo sanay gabayan pa kayo ng mahal na panginoon dyos.na mawala na yung naninira sa inyo.na kalaban.💯✌,2021-12-09,,negative,neutral,neutral,neutral
Pres. Marcos and Vice Pres. Duterte. Sana po kunin nyo g DOH Sec. Si doc Willie,2021-12-09,,negative,neutral,neutral,neutral
Ila landslide po namin ang boto sa inyo. Hindi na dapat maulit ang 2016 electoral fraud.,2021-12-09,,negative,neutral,neutral,neutral
Solid❤️❤️❤️💚💚💚,2021-12-09,,neutral,neutral,neutral,neutral
"SPIRITUALLY DRIVEN lahat mga tao anywhere, everywhere. Kasa-kasama talaga si Apo Lakay at JPR. Maraming Salamat sa inyong pag-gabay kay BBM 🙏🙏",2021-12-09,,neutral,neutral,neutral,neutral
Our 17th president Apo BBM!!!!!,2021-12-09,,neutral,positive,positive,positive
My President ❤️❤️❤️✌️ #UniTeamBBMSARA #VoteStraight ❤️✌️💚👊🇵🇭🙏,2021-12-09,,neutral,positive,neutral,neutral
"From Ilocos Norte,with all our LOVE,FULL SUPPORT sa inyong tandem sigaw nmin BBM-SARA all the way,mabuhay...✌❤🥰",2021-12-09,,positive,positive,positive,positive
Hello po BBM WE LOVE YOU❤️❤️❤️,2021-12-09,,positive,positive,positive,positive
Grabeeee BBM panalo na po kau sir,2021-12-09,,negative,positive,neutral,neutral
yes!iine👍wow,2021-12-09,,neutral,positive,positive,positive
Ingat po kayo palagi,2021-12-09,,negative,positive,neutral,neutral
"We love you, BBM! 😍💜",2021-12-09,,positive,positive,positive,positive
"May nanalo na tlaga....#BBMSARA #UNITEAM lang ang malakas ❤💚✌👊💪🇵🇭
#landslides
BANGON BAYAN MULI ❤❤❤
Keep safe always.... Godbless 🙏🙏🙏",2021-12-09,,positive,positive,positive,positive
Wala pa kme dyan bbm sara solid,2021-12-09,,positive,neutral,neutral,neutral
wag ssna tayung magtampo mga ka bbm kung hindi kayo masyadong nakkamayan ni sir bongbong marcos kc me sugat kamay nya nagkaimpeksyon nga daw intindihin nslang natin po,2021-12-09,,negative,neutral,neutral,neutral
"godbless bbm-sara,unitea
m!ofw here in hongkong",2021-12-09,,neutral,positive,positive,positive
Ganyan po kami sa Tondo Solid BBM Sarah,2021-12-09,,negative,positive,neutral,neutral
Ingat po palage mr president❤️,2021-12-09,,negative,positive,neutral,neutral
Naway lagi kang gabayan ng Poon Diyos BBM bigyan ka ng maayos ng kalusogan,2021-12-09,,neutral,neutral,neutral,neutral
"BBM we love you, we pray for you. Please trust no one around you 🙏",2021-12-09,,positive,positive,positive,positive
pagaling po kayo pops,2021-12-09,,negative,positive,neutral,neutral
Stay safe kayung Bbm Sara uniteam ingat please.🙏🙏,2021-12-09,,positive,positive,positive,positive
dhl d aq mkakuha ng tarpulin ni sir #BBM@#SARA nagpagwa na po aq😅🥰😍we will support u #UNITEAM✌️👊💪,2021-12-09,,negative,positive,positive,positive
