text,created_at,like_count,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
told high official working auto company boss lbm cannot anymore import car via backdoor leni really sad sensible government,2022-04-13 22:44:43,888,,,,,,
remembered yesterday voted saw senatoriables name francis leo marcos wasnt caught imprisoned think running senator terrible,2022-04-13 20:33:42,250,,,,,,
thats side cant absorb dont want accept heroism live leni kiko sits live secured life good job income short,2022-04-13 10:57:55,218,,,,,,
vp balud mandaon burias ticao already traveled masbate via pilar sorsogon,2022-04-13 02:59:51,322,,,,,,
candidate perhaps bongbong didnt get depend labor live inheritance pacquiao isko leody lived working class life leni ping middleclass professional thats feel doesnt owe anyone anything take doesnt make,2022-04-14 04:26:29,25499,,,,,,
look love team donny pangilinan belle mariano donbelle conducted housetohouse campaign lenikiko tandem baguio city belle shared instagram story photo campaign hashtag belle mariano lj floresig,2022-04-14 02:55:06,3464,,,,,,
belle mariano donny pangilinan gone housetohouse campaign baguio show support presidential vice presidential candidate read,2022-04-14 07:12:20,5965,,,,,,
watch uniteam rally quezon city april 13 bongbong marcos jr medium officer security men seen blocking forcefully shoving aside rappler reporter shes trying make ambush interview presidential bet,2022-04-14 06:57:13,420,,,,,,
bongbong marcos smni together dangerous country,2022-04-14 23:01:27,8432,,,,,,
jad de la cruz fb im cry stupid dad marcosjr apologist leni country dad one victim fake news misinformed like watch youtube tiktok even gc bbm supporter,2022-04-14 05:57:15,3896,,,,,,
negative net approval lenlen rose,2022-04-14 00:09:30,423,,,,,,
voting counting,2022-04-14 06:36:35,177,,,,,,
give cardto lenlen rose,2022-04-14 00:52:12,338,,,,,,
character dev remember mosang lenlen series pedophile shes already pink,2022-04-14 15:29:09,3228,,,,,,
robredo said communist npa also fyi sonny trillanes also lenikikos senate slate whats clicking admit swallowed fake news think,2022-04-14 11:45:15,1974,,,,,,
look humongous lenikiko bohol turnout single local elected official endorsing team boholanos showed en masse old airport people campaign hauling coercion payment shiver stupid politician,2022-04-14 05:44:27,1448,,,,,,
leni technical transportation spent whole life commuting know better many title president wont bullshitted dotr secretary trying fake work,2022-04-14 02:07:34,2146,,,,,,
one first ever photograph vicepresidential aspirant representative leni robredo ragay central school camarines sur february 12 2016 noticed child following medium followed presidential candidate mar roxas,2022-04-14 05:54:49,7199,,,,,,
dont care joy belmonte doesnt endorse leni alternative sure marcosaligned candidate joy managed biggest city well time covid proved naysayer like wrong mike corruption gmas mouthpiece credit,2022-04-14 12:56:43,2471,,,,,,
need 2 1200 election precinct nationwide volunteer poll watcher leni 2022 app,2022-04-14 10:29:11,553,,,,,,
episode drama anthology maalaala mo kaya belle mariano played young leni robredo campaigning presidency episode titled toothbrush depicting leni robredos story aired february 6 2016,2022-04-14 06:15:08,1235,,,,,,
read rappler statement calling camp ferdinand bongbong marcos jr stop harassing journalist respect medias role free society,2022-04-14 09:49:39,1940,,,,,,
looking popular social medium influencers support leni lot like showing booby either half men even fully naked post wonder popular theyre effective influencing voter go leni,2022-04-14 13:48:34,246,,,,,,
belle mariano donny pangilinan gone housetohouse campaign baguio show support presidential vice presidential candidate,2022-04-14 05:11:27,2563,,,,,,
evil marcos camp isnt behind fake sex video dont condemn ask supporter spread instead mr rodriguez blamed robredo camp obvious plan happy,2022-04-14 00:54:22,1765,,,,,,
look using platform right loveteam joined housetohouse campaign yesterday baguio presidential candidate vice presidential candidate proud,2022-04-14 00:13:21,1880,,,,,,
bbm loyal supporter approached bbm campaign material take selfie shoved bodyguard cellphone fell changed mind support leni instead,2022-04-14 23:12:32,19429,,,,,,
look miss international 2016 kylie verzosa expressed support presidential candidate vice president leni robredo recent instagram post verzosa shared photo wearing pink top caption think pink kylieverzosaig,2022-04-14 03:00:00,333,,,,,,
presidential candidate labor leader leodegario ka leody de guzman condemned smear campaign conducted family vice president leni robredo labeling act trademark tactic marcoses dutertes read,2022-04-14 08:01:09,350,,,,,,
international community see u blame vp leni humiliating u country,2022-04-14 09:01:36,1372,,,,,,
reporter lian buan cover marcos subjected ontheground online harassment,2022-04-14 09:41:39,759,,,,,,
patreng helped lot redtagged canal fish lorraine badoy badoy thought power forever dutertes regime injure,2022-04-14 14:57:26,344,,,,,,
question latest sw survey came yesterday leni still hair loss face look like good friday,2022-04-14 23:48:31,951,,,,,,
maam lenis real goal help bottom feel,2022-04-14 15:59:05,208,,,,,,
vice president leni robredo leaving decision campaign team whether reelectionist senator juan miguel zubiri dropped team robredopangilinan,2022-04-14 04:30:00,238,,,,,,
speaking thousand supporter separate campaign sortie virac catanduanes masbate city masbate presidential candidate vice president leni robredo vowed solve power supply issue bicol elected president read,2022-04-14 03:20:47,193,,,,,,
celebrity come endorse vp leni robredos presidential candidacy influencers volunteering housetohouse campaign hit snag resident gave cold shoulder read,2022-04-14 01:21:54,224,,,,,,
also possible despised revised here report marcos family disinformation machinery look like world section washington post today grab copy read full report,2022-04-14 07:30:51,773,,,,,,
npa love print put lorraine badoys bunganga,2022-04-14 12:18:03,2248,,,,,,
look makatibased artist elmer paguia paint portrait presidential bet vp leni robredo runningmate senator francis kiko pangilinan,2022-04-14 14:11:24,290,,,,,,
red tag since 2020 consistent antidutertemarcos even leni announced run besides nothing wrong persuading organizing participating action fight right whether election,2022-04-14 00:18:24,338,,,,,,
previously suggested supporter instead caravan activity like tree planting supporter said yes said would continue caravanas,2022-04-14 18:29:31,367,,,,,,
kakampink people believe madumb win mean one thing really detached reality,2022-04-14 05:28:31,1310,,,,,,
waiter didnt answer marcos candidate shocking,2022-04-14 05:03:38,1404,,,,,,
mutis mutis read recently ssg de lucas fmttm ha expuesto que su siguiente objetivo e yangyang careful dont crean nunca nada de lo esa diga denuncien m poder manden correos todo lo que sea necesario para pararla,2022-04-14 07:37:32,319,,,,,,
rabid dd lbm hope conversion let focus undecided fight,2022-04-14 05:08:54,2546,,,,,,
donbelle going door door baguio city campaign lenikiko tandem,2022-04-14 04:21:19,648,,,,,,
girl went lu rally dad kept asking saw asked grandfather heard many people afternoon asked brother take bbm tarp today trace bbm house think new leni voter,2022-04-14 01:11:21,2225,,,,,,
dont surprised former big 80 star cheering lbm became famous time demonic marcos family currently ruling course always associate time convenience attach name thief,2022-04-14 04:46:43,649,,,,,,
least two beauty queen former child star endorsed presidential bid vice president leni robredo week joining huge array celebrity influencers famous personality already expressed support,2022-04-14 06:30:00,189,,,,,,
remember kakampinks wishing paul would cheat toni support bbm there alleged issue third party moira proud leni supporter husband never illwish people youll never know get hit karma way,2022-04-14 04:25:56,1423,,,,,,
jona endorses leni robredokiko pangilinan tandem,2022-04-14 05:00:00,768,,,,,,
thank stopping baby girl cutie said let leni lead joke hahaha careful,2022-04-14 05:28:03,433,,,,,,
dont worry bongbong marcos jr happened 2016 never happen area volunteer poll watcher least guarantee safe vote,2022-04-14 23:50:06,336,,,,,,
archangel mikael likeness god real campaign manager 2013 2016 2022 every time rainbow appears event thats arc mikael saying take care win leni,2022-04-14 04:58:49,190,,,,,,
fake sex video sloppy propaganda promarcos duterte subsides reminder sen de lima first victim forgery alone dont surprised fake case filed false one thing false everything,2022-04-14 08:31:25,267,,,,,,
thats protested 3 time also lost three time vp got bigger cant produce evidence cheated dont crash maybe time make sure cheat thick,2022-04-14 14:03:33,864,,,,,,
ah dont like tinola youre stupid maybe marcos apologist,2022-04-14 11:40:29,177,,,,,,
thanks catholic supported bongbong marcos jr want unity peace whether muslim whatever religion blessed united real change bbm candidate pure motif,2022-04-14 06:40:08,221,,,,,,
leni robredo win im pretty sure mar roxas reenter politics still believe shes independent lol,2022-04-14 04:05:23,419,,,,,,
lenikiko taal batangas actually house batangas tarp vp lenikiko many isko fern,2022-04-14 01:43:42,1019,,,,,,
wasnt fm namesake lbm least qualified candidate actually distortion propaganda lack political jail marcos fm junior disqualify post,2022-04-14 10:48:24,324,,,,,,
real unity look like pascual say amid footage packed pink rally support robredo,2022-04-14 16:06:15,341,,,,,,
pueta beat 40 lead remaining 22 campaign day,2022-04-14 10:01:43,1879,,,,,,
abscbn despite lacking franchise busy covering flood leyte meanwhile new favorite propaganda machine smni busy covering bobong marcos,2022-04-14 01:23:35,8761,,,,,,
ok confirmed saw anthony tabernas live latest survey number looking good mr robredo bbm polling 58 swsmarch 2022 609 magdaloapril 2022 inday 544 25 day go election let love philippine,2022-04-14 08:12:55,510,,,,,,
he bbm bashed life 30 plus year right still love filipino people director paul soriano,2022-04-14 15:20:14,790,,,,,,
volunteer group famous tourist island palawan invite undecided attend fun learn make vice president leni robredo senator kiko pangilinan tick,2022-04-14 12:16:16,377,,,,,,
read tweet day businessmen dont like vp leni say difficult put get permit etc sad come want teach child,2022-04-14 05:10:23,2041,,,,,,
dont dictate negative campaigning mar chika leni lugaw leni lutang leni npa even spread fake sex video lenis son please,2022-04-14 18:12:43,1691,,,,,,
link martial law museum keeping marcoses money fame fortune,2022-04-14 02:50:48,298,,,,,,
magdalo nationwide survey bbm leading 60 point let careful might take trust,2022-04-14 18:04:49,251,,,,,,
